TASKKEY,PAGE_URL,LABEL-1,LABEL-2,LABEL-3,LABEL-4,LABEL-5,LABEL-6,LABEL-7,LABEL-8,LABEL-9,LABEL-10,LABEL-11,LABEL-12,LABEL-13,LABEL-14,LABEL-15,LABEL-16,LABEL-17,LABEL-18,LABEL-19,LABEL-20,LABEL-21,LABEL-22,LABEL-23,LABEL-24,LABEL-25,LABEL-26,LABEL-27,LABEL-28,LABEL-29,LABEL-30,LABEL-31,LABEL-32,LABEL-33,LABEL-34,LABEL-35,LABEL-36,LABEL-37,LABEL-38,LABEL-39
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Perfect work/life balance ”,Verified User,"Verified User
                    Current Employee · d******** · Software Engineer - Mar 22, 2023",Pros,"Amazing office, good people around, almost no toxic. People are willing to help each other to deliver.",Cons,A lot of new external managers after the Covid growth. They keep managing without hands on work.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
vq4KpJhp,https://www.teamblind.com/company/Google/reviews?page=11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prev,11,09,10,12,13,Next,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score3.0,3,2,2Career Growth,5,5Work - Life Balance,3,3Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,“It’s fine”,Verified User,"Verified User
                    Current Employee · K***** · Software Engineer - Mar 22, 2023",Pros,"Good WLB. Resume credit. Sometimes comp is strong, but I’m pretty lowballed.",Cons,Very slow. Limited growth ops. Feeling nickel and dimey lately.,MORE,Helpful (5),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great Work life balance”,Verified User,"Verified User
                    Current Employee · s********* · Software Engineer III - Mar 22, 2023",Pros,Great work life balance .Good people and food .,Cons,Not much i can think ofInternal Tech stack. .,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score5.0,5,3,3Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,5,5Company Culture,5,5Management,View detailed rating,“Great Culture”,Verified User,"Verified User
                    Current Employee · B***** · Software Engineer - Mar 22, 2023",Pros,- Culture- Super smart co-workers- Interesting problems to solve- Perfect WLB,Cons,- Slow pace of work- Career growth is slow- Pay could be better,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score3.0,3,3,3Career Growth,4,4Work - Life Balance,3,3Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Has changed a lot”,Verified User,"Verified User
                    Former Employee · S***** · Senior Software Engineer - Mar 22, 2023",Pros,"WLB, overall culture and great people. Working with smart people who are self aware  makes you learn a lot.",Cons,"Things are more unpredictable in the last few years. Although the majority of people are smart and self aware , recent hires were different and felt like the hiring bar has lowered. Not talking programming skills but more in terms of cognitive ability and self confidence. Some of the new managers are bad at communication and insecure",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,Reasons for Resignation,got laid off as part of the 12K Googlers recently
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score5.0,5,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Things have changed but still the best corporate company to work for”,Verified User,"Verified User
                    Current Employee · o******** · Engineer - Mar 22, 2023",Pros,Scaleability of work (team dependent)Ability to make large impactBenefitsFood Access to offices all over the worldNo jerk cultureWLBVery smart people still work here,Cons,"Slower career growth compared to othersRecent layoffs were uncharacteristic, certain things look to be changing",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,2,2Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Used to be a dream company”,Verified User,"Verified User
                    Current Employee · m******* · Senior UX Engineer - Mar 22, 2023",Pros,Still a good company to work for. The next few months will be quite important for the company.,Cons,Over-bloated so you won't get any interesting projects or opportunity to advance your career.You will get better on writing docs and attending meetings. I guess it'd be better if you are a junior,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score3.0,3,3,3Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,3,3Company Culture,3,3Management,View detailed rating,“Way Over-hired and many layers ”,Verified User,"Verified User
                    Current Employee · J***** · Product Manager - Mar 21, 2023",Pros,Great work-life balance. Paid well if normalize by the workload.Generally excellent colleagues and open culture.,Cons,Way overhired right now. Too many hierarchies/levels. Not a place for ambitious people.,MORE,Helpful (3),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score5.0,5,5,5Career Growth,4,4Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,5,5Management,View detailed rating,“Great team with great people”,Verified User,"Verified User
                    Current Employee · e****** · Software Engineer - Mar 21, 2023",Pros,All of the people I work with are very competent and approachable. This makes a difference when the work gets stressful. I don’t feel like I’m at it alone…the team makes the difference.Perks and pay are above what I had at previous jobs. And the work is interesting too. I don’t feel a sense of boredom at work.,Cons,"That being said, work is still stressful. There is constant pressure to deliver on KRs. And even if the actual software development work is straightened out, the design and review process can be rather burdensome. What may take 1 or 2 weeks to implement can easily span several months.More of a recent trend with Big Tech. But with the constant cutbacks and layoffs, the working environment seems more tense now than when I first started. Crossing my fingers that this trend reverses when the economy recovers.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Great WLB”,Verified User,"Verified User
                    Current Employee · l***** · Software Engineer - Mar 21, 2023",Pros,"Great perks, projects make good impacts over the world, great WLB",Cons,"Tasks are too boring, no more innovation, that’s the disappointment.",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,4,4Career Growth,4,4Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Good company but in decline”,Verified User,"Verified User
                    Current Employee · e***** · Software Engineer - Mar 21, 2023",Pros,- The other people working there- The prestige on your resume- There are some interesting projects,Cons,- Lots of reorgs- Transitioning towards being a more conventional company- Difficult to see opportunities for growth for employees going forwards,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,3,3Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“Review”,Verified User,"Verified User
                    Current Employee · v***** · Software Engineer - Mar 21, 2023",Pros,"Work life balance, internal transfers, large (mostly) open codebase, some great internal tools",Cons,"Slow processes, limited career growth opportunities, some awful internal tools",MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score1.0,1,2,2Career Growth,3,3Work - Life Balance,3,3Compensation / Benefits,1,1Company Culture,1,1Management,View detailed rating,“Google’s culture doesn’t exist ”,Verified User,"Verified User
                    Current Employee · 𝖦*********** · Engineering Manager - Mar 21, 2023",Pros,"Salary is good, according to CoL…Wlb? It depends. Nowadays everything is on fire. You won’t be able to build anything with a long term goal.",Cons,"Googlers always say YMMV… it’s utter BS.Google could have had an amazing culture, but it’s no longer the case.Full of backstabbers, fixed mindset of many, too many useless TPMs, leadership is a joke.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,3,3Management,View detailed rating,“WLB is good but comp is too low”,Verified User,"Verified User
                    Current Employee · c******* · Software Engineer II - Mar 21, 2023",Pros,Great work life balance: 50 hours of work per week,Cons,"Senior management is clueless. They’ve been making terrible decisions, e.g.: over hiring during the pandemic and now doing layoffs, focusing too much on Bard, cost cutting in the wrong places…Company culture was better before the layoffs. Now that’s all everyone talks aboutCompensation is too low: 69K GBP base pay + 15% target bonus + 60k USD stock refresh.",MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Good WLB”,Verified User,"Verified User
                    Current Employee · c****** · Software Engineer - Mar 21, 2023",Pros,"Good WLB, interesting projects, and decent compensation + career growth",Cons,Compensation is low if you do not have competing offers,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,2,2Career Growth,2,2Work - Life Balance,5,5Compensation / Benefits,4,4Company Culture,2,2Management,View detailed rating,“Experience depends on team and manager. ”,Verified User,"Verified User
                    Current Employee · g***** · Software Engineer - Mar 21, 2023",Pros,"Good benefits and resources to supplement different aspects of life I.e health insurance, mental health support / services, discounts for different products, access to different L&D platforms.",Cons,This is subjective to teams but I’ve noticed that transparency and communication isn’t great down the management chain.,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,4,4Career Growth,3,3Work - Life Balance,4,4Compensation / Benefits,4,4Company Culture,4,4Management,View detailed rating,“Good perks ”,Verified User,"Verified User
                    Current Employee · l***** · Sales - Mar 20, 2023",Pros,Good perks Driven people Campus Reasonable wlbGood for networking,Cons,Dependent on org and team Top down in some orgs Big company processes,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score5.0,5,4,4Career Growth,5,5Work - Life Balance,4,4Compensation / Benefits,5,5Company Culture,4,4Management,View detailed rating,“Great work life balance and comp”,Verified User,"Verified User
                    Current Employee · a**** · Software Engineer - Mar 20, 2023",Pros,Interesting project and high engineering standards. Can learn a lot for new grad.,Cons,The developing pace is slow. XFN collaboration takes way longer than expected.,MORE,Helpful (1),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
TvbCHeat,https://www.teamblind.com/company/Google/reviews?page=12,,,,Rating Score4.0,4,5,5Career Growth,5,5Work - Life Balance,5,5Compensation / Benefits,5,5Company Culture,3,3Management,View detailed rating,“Great company but hard on mental health as a TVC ”,Verified User,"Verified User
                    Current Employee · a***** · Manager, Account Management - Mar 20, 2023",Pros,"Love the company and culture, and the perks of coming into the office it's such a great space.",Cons,It's hard on mental health to be a TVC. I feel a little discriminated,MORE,Helpful (0),Share on Facebook,Share on Twitter,Share URL,REPORT,More Menu,,,,,,,,,
